Figure 3. Sulfur charge state distribution as a function of ion energy.  The high charge state peaks have dramatically shifted to lower energies than previous models produced. Ozak et al. (2010) had the peaks of S^{6+} and S^{14+} at ∼500 keV/u and ∼2.2 MeV/u, respectively.  Due to the use of newly developed SIM cross-sections, the peaks have now shifted down to energies of ∼275keV/u and ∼900 keV/u, respectively.

 Energy [keV/u]        S        S+       S2+       S3+       S4+       S5+       S6+       S7+       S8+       S9+      S10+      S11+      S12+      S13+      S14+      S15+      S16+
   617.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.35E-06  6.59E-04  3.54E-03  1.55E-02  4.33E-02  7.20E-02  9.39E-02  1.49E-01  2.02E-01  4.06E-01  9.36E-03  3.98E-03
   618.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.21E-05  5.46E-04  3.87E-03  1.64E-02  4.31E-02  7.12E-02  8.97E-02  1.48E-01  2.06E-01  4.08E-01  8.99E-03  4.78E-03
   619.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.37E-05  3.54E-04  3.87E-03  1.53E-02  4.50E-02  7.30E-02  9.34E-02  1.46E-01  2.02E-01  4.06E-01  9.20E-03  4.94E-03
   620.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.15E-06  6.69E-04  3.72E-03  1.57E-02  4.30E-02  7.19E-02  8.99E-02  1.47E-01  2.05E-01  4.08E-01  9.57E-03  5.17E-03
   621.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.36E-06  4.40E-04  3.86E-03  1.64E-02  4.19E-02  7.09E-02  8.79E-02  1.45E-01  2.04E-01  4.14E-01  1.09E-02  4.89E-03
   622.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.40E-05  4.96E-04  3.66E-03  1.52E-02  3.88E-02  6.77E-02  9.16E-02  1.45E-01  2.06E-01  4.17E-01  9.91E-03  5.51E-03
   623.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.99E-06  5.41E-04  3.40E-03  1.35E-02  3.84E-02  6.72E-02  9.06E-02  1.45E-01  2.07E-01  4.20E-01  9.88E-03  4.78E-03
   624.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.55E-06  4.37E-04  3.51E-03  1.34E-02  3.84E-02  6.36E-02  8.91E-02  1.46E-01  2.04E-01  4.26E-01  9.86E-03  5.60E-03
   625.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.66E-06  4.21E-04  3.54E-03  1.33E-02  3.91E-02  6.68E-02  8.66E-02  1.42E-01  2.07E-01  4.27E-01  9.89E-03  4.74E-03
   626.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.81E-06  4.81E-04  3.30E-03  1.44E-02  3.84E-02  6.45E-02  8.58E-02  1.46E-01  2.07E-01  4.26E-01  1.04E-02  4.66E-03
   627.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-05  5.22E-04  3.59E-03  1.37E-02  3.91E-02  6.37E-02  8.53E-02  1.41E-01  2.08E-01  4.31E-01  1.04E-02  4.60E-03
   628.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.10E-05  7.25E-04  2.78E-03  1.27E-02  3.67E-02  6.25E-02  8.59E-02  1.43E-01  2.08E-01  4.32E-01  1.08E-02  4.90E-03
   629.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.55E-06  3.37E-04  3.24E-03  1.23E-02  3.45E-02  6.11E-02  8.60E-02  1.41E-01  2.09E-01  4.38E-01  1.04E-02  5.08E-03
   630.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.45E-06  3.52E-04  2.21E-03  1.14E-02  3.39E-02  6.51E-02  8.55E-02  1.43E-01  2.09E-01  4.34E-01  1.01E-02  5.77E-03
   631.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.34E-07  2.66E-04  2.65E-03  1.21E-02  3.57E-02  6.14E-02  8.52E-02  1.43E-01  2.10E-01  4.34E-01  1.08E-02  5.29E-03
   632.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.42E-06  5.00E-04  2.28E-03  1.10E-02  3.45E-02  6.36E-02  8.23E-02  1.45E-01  2.09E-01  4.36E-01  1.05E-02  5.57E-03
   633.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.43E-06  3.11E-04  2.75E-03  1.10E-02  3.37E-02  6.02E-02  8.21E-02  1.42E-01  2.11E-01  4.40E-01  1.12E-02  5.36E-03
   634.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.23E-06  3.02E-04  2.09E-03  1.07E-02  3.18E-02  5.84E-02  8.31E-02  1.42E-01  2.06E-01  4.48E-01  1.16E-02  5.60E-03
   635.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.63E-06  1.83E-04  1.90E-03  1.04E-02  3.02E-02  5.65E-02  8.08E-02  1.39E-01  2.13E-01  4.51E-01  1.15E-02  5.77E-03
   636.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.20E-07  1.90E-04  2.10E-03  9.98E-03  3.05E-02  5.42E-02  7.99E-02  1.35E-01  2.10E-01  4.61E-01  1.18E-02  5.06E-03
   637.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.99E-06  2.90E-04  1.89E-03  9.77E-03  3.13E-02  5.39E-02  7.84E-02  1.36E-01  2.10E-01  4.61E-01  1.25E-02  6.06E-03
   638.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.03E-06  2.80E-04  1.92E-03  9.59E-03  2.99E-02  5.39E-02  7.99E-02  1.38E-01  2.09E-01  4.60E-01  1.16E-02  6.24E-03
   639.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.80E-07  2.47E-04  1.85E-03  9.03E-03  2.95E-02  5.47E-02  8.01E-02  1.38E-01  2.10E-01  4.59E-01  1.20E-02  5.73E-03
   640.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.10E-06  2.80E-04  2.22E-03  9.90E-03  2.93E-02  5.39E-02  7.58E-02  1.38E-01  2.09E-01  4.64E-01  1.21E-02  6.31E-03
   641.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.64E-06  2.48E-04  2.22E-03  1.04E-02  2.90E-02  5.38E-02  7.56E-02  1.35E-01  2.12E-01  4.64E-01  1.20E-02  5.71E-03
   642.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.36E-04  2.01E-03  9.35E-03  2.79E-02  5.16E-02  7.64E-02  1.40E-01  2.11E-01  4.63E-01  1.26E-02  6.29E-03
   643.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.62E-07  3.22E-04  1.64E-03  8.80E-03  2.79E-02  4.87E-02  7.57E-02  1.36E-01  2.13E-01  4.67E-01  1.32E-02  6.96E-03
   644.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.88E-06  3.55E-04  1.69E-03  8.96E-03  2.75E-02  5.02E-02  7.47E-02  1.36E-01  2.13E-01  4.68E-01  1.33E-02  7.07E-03
   645.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.58E-07  1.84E-04  1.52E-03  8.35E-03  2.64E-02  4.94E-02  7.68E-02  1.33E-01  2.11E-01  4.73E-01  1.32E-02  6.53E-03
   646.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.07E-06  1.56E-04  1.55E-03  8.09E-03  2.64E-02  4.73E-02  7.45E-02  1.38E-01  2.17E-01  4.68E-01  1.30E-02  6.45E-03
   647.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.40E-07  1.23E-04  1.78E-03  8.17E-03  2.45E-02  4.75E-02  7.40E-02  1.35E-01  2.10E-01  4.80E-01  1.26E-02  6.53E-03
   648.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.21E-06  1.62E-04  1.56E-03  7.44E-03  2.44E-02  4.82E-02  7.18E-02  1.32E-01  2.13E-01  4.82E-01  1.28E-02  6.11E-03
   649.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.70E-07  1.00E-04  1.34E-03  7.55E-03  2.47E-02  4.78E-02  7.12E-02  1.35E-01  2.13E-01  4.78E-01  1.42E-02  7.14E-03
   650.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.67E-06  1.22E-04  1.28E-03  7.42E-03  2.42E-02  4.86E-02  7.10E-02  1.28E-01  2.11E-01  4.86E-01  1.44E-02  8.04E-03
   651.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.35E-07  2.04E-04  1.40E-03  7.67E-03  2.27E-02  4.63E-02  7.20E-02  1.31E-01  2.12E-01  4.85E-01  1.42E-02  7.18E-03
   652.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.60E-04  1.37E-03  7.47E-03  2.28E-02  4.45E-02  7.14E-02  1.33E-01  2.14E-01  4.85E-01  1.39E-02  6.71E-03
   653.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.75E-07  1.73E-04  1.34E-03  7.46E-03  2.39E-02  4.59E-02  7.00E-02  1.31E-01  2.12E-01  4.89E-01  1.32E-02  6.49E-03
   654.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.48E-06  1.89E-04  1.16E-03  6.78E-03  2.18E-02  4.89E-02  7.05E-02  1.30E-01  2.12E-01  4.88E-01  1.33E-02  6.92E-03
   655.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.52E-06  1.04E-04  1.10E-03  6.64E-03  2.46E-02  4.46E-02  6.86E-02  1.28E-01  2.11E-01  4.94E-01  1.41E-02  6.60E-03
   656.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.02E-06  1.33E-04  1.50E-03  6.73E-03  2.30E-02  4.37E-02  6.72E-02  1.28E-01  2.12E-01  4.96E-01  1.50E-02  6.54E-03
   657.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.55E-07  1.40E-04  1.51E-03  6.28E-03  2.19E-02  4.29E-02  6.61E-02  1.27E-01  2.12E-01  5.00E-01  1.45E-02  7.58E-03
   658.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.11E-06  3.84E-06  1.82E-04  1.03E-03  6.32E-03  2.14E-02  4.16E-02  6.50E-02  1.28E-01  2.13E-01  5.00E-01  1.49E-02  8.01E-03
   659.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.85E-04  1.32E-03  5.97E-03  2.05E-02  4.24E-02  6.47E-02  1.23E-01  2.14E-01  5.05E-01  1.58E-02  7.49E-03
   660.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.21E-06  8.57E-05  1.21E-03  6.81E-03  2.08E-02  4.10E-02  6.33E-02  1.23E-01  2.10E-01  5.11E-01  1.52E-02  8.01E-03
   661.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.97E-07  1.43E-04  1.15E-03  6.78E-03  2.05E-02  4.28E-02  6.30E-02  1.21E-01  2.11E-01  5.09E-01  1.55E-02  8.42E-03
   662.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.34E-06  1.34E-04  8.99E-04  6.46E-03  1.92E-02  4.21E-02  6.43E-02  1.22E-01  2.11E-01  5.10E-01  1.49E-02  8.53E-03
   663.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.36E-04  9.97E-04  5.61E-03  1.95E-02  4.02E-02  6.48E-02  1.25E-01  2.13E-01  5.09E-01  1.44E-02  7.32E-03
   664.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.08E-06  1.30E-04  1.09E-03  5.42E-03  1.90E-02  3.99E-02  6.54E-02  1.24E-01  2.13E-01  5.09E-01  1.58E-02  6.99E-03
   665.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.41E-06  1.05E-04  9.04E-04  5.56E-03  1.96E-02  3.85E-02  6.26E-02  1.22E-01  2.09E-01  5.18E-01  1.62E-02  7.26E-03
   666.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.24E-07  1.61E-04  9.05E-04  5.36E-03  1.87E-02  3.85E-02  6.09E-02  1.21E-01  2.12E-01  5.19E-01  1.71E-02  6.66E-03
   667.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.50E-07  1.21E-04  1.22E-03  5.48E-03  1.75E-02  3.73E-02  6.06E-02  1.24E-01  2.13E-01  5.16E-01  1.70E-02  8.17E-03
   668.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.59E-07  6.13E-05  1.14E-03  4.79E-03  1.72E-02  3.70E-02  6.01E-02  1.22E-01  2.08E-01  5.24E-01  1.73E-02  8.58E-03
   669.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.59E-04  1.27E-03  4.89E-03  1.58E-02  3.66E-02  6.04E-02  1.21E-01  2.10E-01  5.23E-01  1.77E-02  9.32E-03
   670.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-04  1.04E-03  5.06E-03  1.61E-02  3.63E-02  6.02E-02  1.20E-01  2.10E-01  5.24E-01  1.82E-02  8.72E-03
   671.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.80E-05  7.83E-04  4.40E-03  1.69E-02  3.58E-02  6.07E-02  1.19E-01  2.10E-01  5.27E-01  1.73E-02  8.57E-03
   672.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.40E-07  9.95E-05  9.30E-04  4.47E-03  1.57E-02  3.53E-02  5.80E-02  1.17E-01  2.14E-01  5.29E-01  1.65E-02  8.75E-03
   673.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.39E-05  6.70E-04  4.64E-03  1.48E-02  3.56E-02  5.91E-02  1.16E-01  2.10E-01  5.35E-01  1.58E-02  8.20E-03
   674.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.70E-07  5.38E-05  6.23E-04  3.73E-03  1.52E-02  3.47E-02  5.80E-02  1.18E-01  2.13E-01  5.34E-01  1.61E-02  7.15E-03
   675.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.04E-05  5.08E-04  4.14E-03  1.50E-02  3.36E-02  5.57E-02  1.15E-01  2.13E-01  5.38E-01  1.73E-02  8.09E-03
   676.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.21E-07  5.09E-05  5.56E-04  4.23E-03  1.37E-02  3.40E-02  5.67E-02  1.14E-01  2.11E-01  5.39E-01  1.79E-02  8.91E-03
   677.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.92E-05  5.95E-04  4.24E-03  1.38E-02  3.27E-02  5.45E-02  1.15E-01  2.12E-01  5.41E-01  1.78E-02  8.63E-03
   678.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.32E-05  7.30E-04  3.85E-03  1.36E-02  3.15E-02  5.54E-02  1.14E-01  2.10E-01  5.43E-01  1.83E-02  8.91E-03
   679.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.77E-05  5.04E-04  3.65E-03  1.36E-02  2.99E-02  5.42E-02  1.17E-01  2.10E-01  5.45E-01  1.81E-02  7.83E-03
   680.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.84E-05  5.11E-04  3.47E-03  1.38E-02  3.10E-02  5.46E-02  1.12E-01  2.10E-01  5.48E-01  1.88E-02  7.85E-03
   681.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.43E-06  1.12E-04  6.16E-04  3.66E-03  1.39E-02  2.88E-02  5.51E-02  1.14E-01  2.11E-01  5.46E-01  1.92E-02  8.24E-03
   682.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.28E-05  5.82E-04  4.21E-03  1.34E-02  3.00E-02  5.51E-02  1.10E-01  2.11E-01  5.48E-01  1.92E-02  9.31E-03
   683.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.70E-07  5.21E-05  5.48E-04  4.12E-03  1.33E-02  2.98E-02  5.45E-02  1.08E-01  2.09E-01  5.53E-01  1.85E-02  9.46E-03
   684.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.86E-05  7.85E-04  3.53E-03  1.25E-02  2.97E-02  5.45E-02  1.11E-01  2.10E-01  5.51E-01  1.79E-02  9.80E-03
   685.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.17E-05  5.74E-04  3.52E-03  1.25E-02  3.01E-02  5.26E-02  1.12E-01  2.07E-01  5.53E-01  1.85E-02  9.78E-03
   686.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.84E-05  4.31E-04  3.73E-03  1.19E-02  2.96E-02  5.27E-02  1.12E-01  2.08E-01  5.53E-01  1.84E-02  1.02E-02
   687.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.02E-06  3.22E-05  5.49E-04  3.83E-03  1.22E-02  2.83E-02  5.23E-02  1.09E-01  2.10E-01  5.54E-01  1.87E-02  9.98E-03
   688.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.80E-07  4.93E-05  7.23E-04  3.90E-03  1.16E-02  2.72E-02  5.23E-02  1.11E-01  2.08E-01  5.58E-01  1.86E-02  9.10E-03
   689.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.01E-05  5.70E-04  3.30E-03  1.17E-02  2.85E-02  5.34E-02  1.12E-01  2.07E-01  5.54E-01  1.95E-02  9.95E-03
   690.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.33E-07  4.11E-06  1.04E-04  5.71E-04  3.44E-03  1.17E-02  2.84E-02  5.09E-02  1.07E-01  2.10E-01  5.58E-01  2.00E-02  1.04E-02
   691.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.40E-07  1.37E-04  5.45E-04  2.86E-03  1.19E-02  2.75E-02  4.93E-02  1.08E-01  2.12E-01  5.57E-01  2.05E-02  1.07E-02
   692.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.50E-07  5.61E-05  5.58E-04  2.85E-03  1.15E-02  2.53E-02  4.78E-02  1.09E-01  2.07E-01  5.65E-01  2.09E-02  1.04E-02
   693.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-06  5.29E-05  3.72E-04  2.87E-03  1.00E-02  2.55E-02  4.63E-02  1.06E-01  2.10E-01  5.67E-01  2.09E-02  1.07E-02
   694.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.26E-05  4.21E-04  2.52E-03  1.05E-02  2.45E-02  4.74E-02  1.02E-01  2.08E-01  5.73E-01  2.12E-02  1.04E-02
   695.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.42E-05  3.47E-04  2.62E-03  1.02E-02  2.48E-02  4.67E-02  1.01E-01  2.08E-01  5.75E-01  2.16E-02  1.05E-02
   696.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.28E-05  3.84E-04  2.63E-03  1.00E-02  2.47E-02  4.60E-02  1.04E-01  2.06E-01  5.74E-01  2.14E-02  1.05E-02
   697.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.31E-05  4.43E-04  2.50E-03  1.09E-02  2.41E-02  4.50E-02  1.02E-01  2.12E-01  5.73E-01  2.05E-02  9.80E-03
   698.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.80E-06  2.16E-04  2.14E-03  9.88E-03  2.36E-02  4.61E-02  1.03E-01  2.09E-01  5.75E-01  2.12E-02  1.05E-02
   699.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.96E-05  2.11E-04  2.04E-03  8.78E-03  2.36E-02  4.48E-02  1.02E-01  2.07E-01  5.79E-01  2.08E-02  1.10E-02
   700.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.45E-05  2.78E-04  2.07E-03  9.01E-03  2.34E-02  4.35E-02  9.90E-02  2.09E-01  5.81E-01  2.04E-02  1.24E-02
   701.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.87E-05  3.34E-04  2.17E-03  9.30E-03  2.24E-02  4.30E-02  1.00E-01  2.08E-01  5.81E-01  2.21E-02  1.15E-02
   702.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.69E-06  3.06E-04  2.44E-03  9.18E-03  2.16E-02  4.35E-02  9.97E-02  2.08E-01  5.83E-01  2.23E-02  1.04E-02
   703.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.17E-07  6.31E-05  4.80E-04  2.45E-03  9.19E-03  2.27E-02  4.31E-02  9.74E-02  2.07E-01  5.85E-01  2.16E-02  1.09E-02
   704.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-06  2.39E-05  4.57E-04  2.08E-03  9.24E-03  2.19E-02  4.32E-02  9.78E-02  2.05E-01  5.88E-01  2.20E-02  1.09E-02
   705.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.42E-05  4.34E-04  2.08E-03  8.92E-03  2.14E-02  4.43E-02  9.75E-02  2.07E-01  5.84E-01  2.23E-02  1.18E-02
   706.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.60E-06  2.70E-04  2.45E-03  8.82E-03  2.23E-02  4.24E-02  1.01E-01  2.06E-01  5.84E-01  2.16E-02  1.17E-02
   707.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.63E-06  6.07E-05  3.28E-04  2.07E-03  8.54E-03  2.14E-02  4.37E-02  9.99E-02  2.01E-01  5.89E-01  2.34E-02  1.09E-02
   708.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.89E-05  4.54E-04  2.08E-03  9.39E-03  2.11E-02  4.31E-02  1.00E-01  2.04E-01  5.85E-01  2.30E-02  1.16E-02
   709.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.50E-06  4.38E-04  1.81E-03  8.89E-03  2.31E-02  4.19E-02  9.86E-02  2.03E-01  5.87E-01  2.29E-02  1.23E-02
   710.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.90E-06  2.92E-04  2.04E-03  8.43E-03  2.06E-02  4.18E-02  9.57E-02  2.01E-01  5.96E-01  2.24E-02  1.20E-02
   711.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.75E-05  2.44E-04  1.74E-03  8.38E-03  2.09E-02  4.33E-02  9.34E-02  2.02E-01  5.95E-01  2.31E-02  1.17E-02
   712.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.87E-05  2.81E-04  1.57E-03  7.69E-03  1.96E-02  4.29E-02  9.71E-02  2.02E-01  5.94E-01  2.34E-02  1.17E-02
   713.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.29E-05  3.48E-04  1.53E-03  7.09E-03  1.96E-02  4.15E-02  9.44E-02  2.03E-01  5.94E-01  2.46E-02  1.35E-02
   714.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.95E-07  1.51E-04  1.72E-03  7.80E-03  2.03E-02  3.77E-02  9.15E-02  2.04E-01  5.99E-01  2.50E-02  1.21E-02
   715.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.19E-06  1.87E-04  1.52E-03  7.36E-03  1.94E-02  3.87E-02  9.18E-02  2.04E-01  6.00E-01  2.58E-02  1.16E-02
   716.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.69E-04  1.30E-03  7.14E-03  1.93E-02  3.97E-02  9.13E-02  2.03E-01  5.99E-01  2.62E-02  1.26E-02
   717.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.36E-05  4.14E-04  1.45E-03  5.29E-03  1.82E-02  3.87E-02  9.31E-02  2.04E-01  5.99E-01  2.59E-02  1.36E-02
   718.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.17E-06  1.23E-04  1.50E-03  6.71E-03  1.81E-02  3.75E-02  9.20E-02  2.01E-01  6.03E-01  2.66E-02  1.37E-02
   719.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.04E-06  2.64E-04  1.43E-03  5.97E-03  1.79E-02  3.71E-02  9.16E-02  2.01E-01  6.06E-01  2.48E-02  1.37E-02
   720.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-07  2.12E-04  1.40E-03  6.13E-03  1.79E-02  3.68E-02  8.88E-02  1.99E-01  6.12E-01  2.43E-02  1.37E-02
   721.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.06E-06  2.66E-04  1.36E-03  6.03E-03  1.72E-02  3.69E-02  8.99E-02  1.99E-01  6.10E-01  2.62E-02  1.28E-02
   722.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.21E-07  1.46E-04  1.35E-03  5.54E-03  1.66E-02  3.64E-02  8.88E-02  2.00E-01  6.11E-01  2.69E-02  1.35E-02
   723.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.06E-06  2.80E-04  1.12E-03  5.05E-03  1.69E-02  3.70E-02  8.70E-02  2.00E-01  6.13E-01  2.69E-02  1.31E-02
   724.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.03E-05  1.52E-04  1.38E-03  6.40E-03  1.56E-02  3.66E-02  8.69E-02  2.02E-01  6.12E-01  2.66E-02  1.26E-02
   725.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.45E-04  1.62E-03  6.25E-03  1.54E-02  3.44E-02  8.84E-02  2.01E-01  6.14E-01  2.61E-02  1.22E-02
   726.50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.59E-04  1.18E-03  6.15E-03  1.51E-02  3.69E-02  8.69E-02  1.98E-01  6.16E-01  2.70E-02  1.29E-02
