Figure 11. Sulfur ion production rate from X-ray producing charge exchange collisions combined with X-ray producing direct excitation collisions of each ion charge state vs. altitude from Juno’s PJ 7 pass.  Also included is the altitude integrated production rate of each charge state displayed.  It is evident from the charge states obtained that X-rays will be produced.

 Altitude integrated photon production [photons cm^-2 s^-1] as a function of charge state.
 ΔAlt [km]        S        S+       S2+       S3+       S4+       S5+       S6+       S7+       S8+       S9+      S10+      S11+      S12+      S13+      S14+      S15+      S16+
     2.00  2.15E+09  1.96E+09  7.54E+08  2.60E+08  8.56E+07  5.34E+07  3.75E+06  7.29E+05  1.33E+05  2.04E+04  2.46E+03  3.64E+02  7.66E+01  1.66E+01  0.00E+00  0.00E+00  0.00E+00

 Photon production [photons cm^-3 s^-1] as a function of altitude and charge state.
 Alt [km]         S        S+       S2+       S3+       S4+       S5+       S6+       S7+       S8+       S9+      S10+      S11+      S12+      S13+      S14+      S15+      S16+ 
  1380.00  6.61E-02  7.79E-02  4.03E-02  1.97E-02  7.82E-03  4.80E-03  3.16E-04  5.11E-05  1.32E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1378.00  6.58E-02  7.84E-02  4.08E-02  1.98E-02  7.71E-03  5.25E-03  3.39E-04  5.32E-05  7.43E-06  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1376.00  6.76E-02  7.91E-02  4.06E-02  1.96E-02  7.81E-03  5.25E-03  3.50E-04  7.07E-05  1.50E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1374.00  6.80E-02  8.02E-02  4.14E-02  1.99E-02  8.03E-03  4.94E-03  3.21E-04  7.01E-05  9.12E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1372.00  7.01E-02  7.97E-02  4.18E-02  2.12E-02  8.10E-03  5.41E-03  3.07E-04  6.84E-05  1.49E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1370.00  6.91E-02  8.14E-02  4.26E-02  2.10E-02  8.56E-03  5.24E-03  3.46E-04  5.82E-05  1.03E-05  3.24E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1368.00  7.10E-02  8.32E-02  4.18E-02  2.14E-02  8.18E-03  5.43E-03  3.59E-04  6.87E-05  1.19E-05  2.86E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1366.00  7.31E-02  8.36E-02  4.41E-02  2.15E-02  8.61E-03  5.52E-03  4.08E-04  8.36E-05  1.25E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1364.00  7.40E-02  8.41E-02  4.47E-02  2.11E-02  8.93E-03  5.61E-03  3.42E-04  6.77E-05  1.64E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1362.00  7.33E-02  8.53E-02  4.45E-02  2.24E-02  8.88E-03  5.57E-03  3.80E-04  5.94E-05  1.64E-05  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1360.00  7.42E-02  8.62E-02  4.44E-02  2.27E-02  9.15E-03  5.73E-03  4.20E-04  7.63E-05  7.99E-06  3.24E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1358.00  7.43E-02  8.83E-02  4.54E-02  2.30E-02  8.91E-03  5.77E-03  3.82E-04  5.11E-05  1.57E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1356.00  7.60E-02  8.98E-02  4.66E-02  2.21E-02  9.09E-03  5.83E-03  3.81E-04  8.28E-05  1.68E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1354.00  7.94E-02  8.95E-02  4.60E-02  2.28E-02  9.41E-03  5.95E-03  3.98E-04  8.26E-05  7.43E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1352.00  7.69E-02  9.15E-02  4.65E-02  2.31E-02  9.26E-03  6.09E-03  3.80E-04  6.65E-05  1.31E-05  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1350.00  7.84E-02  9.19E-02  4.86E-02  2.39E-02  9.26E-03  6.41E-03  3.93E-04  9.26E-05  2.23E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1348.00  7.87E-02  9.34E-02  4.81E-02  2.39E-02  9.90E-03  6.30E-03  4.32E-04  7.90E-05  1.58E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1346.00  8.13E-02  9.44E-02  4.91E-02  2.38E-02  1.03E-02  6.20E-03  4.33E-04  6.93E-05  8.48E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1344.00  8.22E-02  9.49E-02  5.01E-02  2.43E-02  1.01E-02  6.48E-03  4.33E-04  8.43E-05  1.16E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1342.00  8.30E-02  9.70E-02  4.98E-02  2.53E-02  1.00E-02  6.40E-03  4.70E-04  1.20E-04  1.01E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1340.00  8.44E-02  9.85E-02  5.07E-02  2.60E-02  1.02E-02  6.57E-03  4.41E-04  6.46E-05  2.07E-05  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1338.00  8.54E-02  9.84E-02  5.25E-02  2.52E-02  1.02E-02  6.64E-03  5.52E-04  6.46E-05  8.92E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1336.00  8.60E-02  9.92E-02  5.23E-02  2.49E-02  1.02E-02  7.16E-03  4.78E-04  8.80E-05  1.99E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1334.00  8.64E-02  1.02E-01  5.29E-02  2.62E-02  1.04E-02  6.81E-03  4.92E-04  8.73E-05  1.48E-05  3.24E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1332.00  8.72E-02  1.02E-01  5.43E-02  2.63E-02  1.06E-02  6.97E-03  4.99E-04  1.09E-04  1.24E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1330.00  8.87E-02  1.07E-01  5.40E-02  2.66E-02  1.06E-02  7.28E-03  4.97E-04  1.07E-04  2.84E-05  3.24E-06  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1328.00  9.07E-02  1.04E-01  5.35E-02  2.63E-02  1.10E-02  7.17E-03  5.10E-04  8.08E-05  1.61E-05  1.87E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1326.00  9.12E-02  1.07E-01  5.52E-02  2.70E-02  1.11E-02  7.20E-03  5.21E-04  9.52E-05  3.04E-05  4.19E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1324.00  9.27E-02  1.07E-01  5.57E-02  2.76E-02  1.12E-02  7.46E-03  5.87E-04  1.13E-04  2.36E-05  0.00E+00  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1322.00  9.49E-02  1.09E-01  5.50E-02  2.81E-02  1.11E-02  7.56E-03  5.34E-04  1.25E-04  1.98E-05  5.53E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1320.00  9.41E-02  1.11E-01  5.78E-02  2.75E-02  1.10E-02  7.58E-03  5.54E-04  9.17E-05  2.84E-05  2.29E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1318.00  9.53E-02  1.11E-01  5.68E-02  2.87E-02  1.20E-02  7.90E-03  6.51E-04  1.38E-04  1.40E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1316.00  9.63E-02  1.15E-01  5.88E-02  2.88E-02  1.15E-02  7.62E-03  6.10E-04  1.18E-04  2.45E-05  4.19E-06  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1314.00  9.66E-02  1.14E-01  5.82E-02  2.89E-02  1.16E-02  7.89E-03  6.24E-04  1.27E-04  2.67E-05  5.53E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1312.00  9.99E-02  1.15E-01  5.85E-02  2.94E-02  1.17E-02  7.77E-03  6.01E-04  1.01E-04  2.69E-05  5.91E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1310.00  1.01E-01  1.16E-01  5.95E-02  2.96E-02  1.20E-02  8.16E-03  5.43E-04  1.20E-04  3.19E-05  1.34E-06  2.29E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1308.00  1.02E-01  1.18E-01  6.05E-02  3.01E-02  1.23E-02  8.39E-03  6.74E-04  1.20E-04  2.31E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1306.00  1.04E-01  1.20E-01  6.06E-02  3.00E-02  1.21E-02  8.52E-03  6.34E-04  1.30E-04  2.53E-05  2.29E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1304.00  1.03E-01  1.19E-01  6.29E-02  3.05E-02  1.27E-02  8.91E-03  6.39E-04  1.33E-04  2.66E-05  5.14E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1302.00  1.05E-01  1.24E-01  6.31E-02  3.16E-02  1.30E-02  8.64E-03  6.35E-04  1.53E-04  2.49E-05  1.90E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1300.00  1.06E-01  1.25E-01  6.29E-02  3.16E-02  1.30E-02  8.94E-03  6.76E-04  1.23E-04  3.71E-05  2.86E-06  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1298.00  1.08E-01  1.25E-01  6.44E-02  3.17E-02  1.31E-02  8.93E-03  6.93E-04  1.27E-04  3.12E-05  8.32E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1296.00  1.11E-01  1.26E-01  6.55E-02  3.23E-02  1.33E-02  8.88E-03  6.45E-04  1.44E-04  3.80E-05  2.29E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1294.00  1.11E-01  1.29E-01  6.54E-02  3.31E-02  1.34E-02  9.20E-03  6.44E-04  1.51E-04  2.36E-05  4.16E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1292.00  1.13E-01  1.32E-01  6.73E-02  3.31E-02  1.35E-02  9.10E-03  7.66E-04  1.32E-04  3.13E-05  2.67E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1290.00  1.15E-01  1.31E-01  6.90E-02  3.37E-02  1.40E-02  9.45E-03  7.23E-04  1.44E-04  2.42E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1288.00  1.16E-01  1.32E-01  6.92E-02  3.33E-02  1.42E-02  9.89E-03  7.53E-04  1.35E-04  2.41E-05  2.83E-06  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1286.00  1.18E-01  1.34E-01  6.99E-02  3.52E-02  1.39E-02  9.66E-03  7.76E-04  1.45E-04  3.63E-05  3.62E-06  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1284.00  1.18E-01  1.37E-01  6.90E-02  3.41E-02  1.42E-02  9.94E-03  6.99E-04  1.70E-04  2.70E-05  4.70E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1282.00  1.19E-01  1.38E-01  7.22E-02  3.62E-02  1.39E-02  9.93E-03  7.78E-04  1.54E-04  4.01E-05  8.38E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1280.00  1.20E-01  1.39E-01  7.14E-02  3.53E-02  1.54E-02  1.01E-02  8.36E-04  1.54E-04  1.75E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1278.00  1.21E-01  1.43E-01  7.35E-02  3.60E-02  1.44E-02  1.05E-02  8.12E-04  1.55E-04  3.03E-05  2.29E-06  0.00E+00  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1276.00  1.24E-01  1.43E-01  7.31E-02  3.63E-02  1.52E-02  1.00E-02  7.92E-04  1.66E-04  2.51E-05  2.83E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1274.00  1.25E-01  1.45E-01  7.41E-02  3.69E-02  1.49E-02  1.04E-02  7.56E-04  1.66E-04  2.17E-05  2.29E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1272.00  1.25E-01  1.48E-01  7.54E-02  3.69E-02  1.50E-02  1.05E-02  7.44E-04  1.95E-04  2.41E-05  4.58E-06  2.29E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1270.00  1.27E-01  1.47E-01  7.65E-02  3.78E-02  1.60E-02  1.07E-02  8.86E-04  1.80E-04  2.05E-05  7.79E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1268.00  1.29E-01  1.51E-01  7.76E-02  3.71E-02  1.60E-02  1.06E-02  9.37E-04  1.65E-04  3.34E-05  6.45E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1266.00  1.32E-01  1.52E-01  7.82E-02  3.83E-02  1.58E-02  1.09E-02  9.14E-04  1.89E-04  3.74E-05  8.57E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1264.00  1.34E-01  1.55E-01  7.84E-02  3.93E-02  1.54E-02  1.10E-02  8.47E-04  1.58E-04  2.82E-05  6.22E-06  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1262.00  1.35E-01  1.56E-01  8.05E-02  3.91E-02  1.59E-02  1.10E-02  9.23E-04  1.87E-04  3.00E-05  3.62E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1260.00  1.35E-01  1.57E-01  8.11E-02  3.97E-02  1.66E-02  1.10E-02  9.80E-04  2.10E-04  2.49E-05  5.53E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1258.00  1.37E-01  1.58E-01  8.12E-02  4.09E-02  1.65E-02  1.17E-02  9.70E-04  2.19E-04  4.02E-05  7.43E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1256.00  1.38E-01  1.61E-01  8.31E-02  4.12E-02  1.72E-02  1.15E-02  9.68E-04  1.64E-04  3.55E-05  6.45E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1254.00  1.41E-01  1.61E-01  8.29E-02  4.17E-02  1.69E-02  1.18E-02  1.01E-03  1.87E-04  2.72E-05  1.90E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1252.00  1.43E-01  1.64E-01  8.39E-02  4.21E-02  1.70E-02  1.21E-02  9.90E-04  2.35E-04  4.75E-05  1.01E-05  2.29E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1250.00  1.44E-01  1.65E-01  8.61E-02  4.26E-02  1.68E-02  1.19E-02  1.02E-03  2.21E-04  5.11E-05  5.53E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1248.00  1.46E-01  1.67E-01  8.58E-02  4.33E-02  1.73E-02  1.21E-02  9.43E-04  2.12E-04  5.78E-05  6.45E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1246.00  1.49E-01  1.71E-01  8.83E-02  4.36E-02  1.75E-02  1.26E-02  9.14E-04  2.01E-04  4.97E-05  1.23E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1244.00  1.49E-01  1.76E-01  9.11E-02  4.39E-02  1.83E-02  1.25E-02  9.97E-04  2.25E-04  3.40E-05  2.29E-06  2.29E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1242.00  1.50E-01  1.77E-01  8.98E-02  4.48E-02  1.82E-02  1.28E-02  9.53E-04  1.98E-04  4.92E-05  4.58E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1240.00  1.54E-01  1.79E-01  9.24E-02  4.55E-02  1.86E-02  1.29E-02  1.13E-03  2.16E-04  4.01E-05  3.81E-06  9.52E-07  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1238.00  1.55E-01  1.80E-01  9.39E-02  4.53E-02  1.85E-02  1.28E-02  1.02E-03  2.57E-04  4.97E-05  8.00E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1236.00  1.61E-01  1.83E-01  9.51E-02  4.70E-02  1.84E-02  1.34E-02  1.15E-03  2.55E-04  3.54E-05  4.96E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1234.00  1.58E-01  1.84E-01  9.47E-02  4.54E-02  1.90E-02  1.31E-02  1.04E-03  2.86E-04  5.46E-05  8.77E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1232.00  1.62E-01  1.85E-01  9.52E-02  4.74E-02  2.00E-02  1.36E-02  1.08E-03  2.55E-04  4.84E-05  7.43E-06  2.29E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1230.00  1.62E-01  1.86E-01  9.59E-02  4.72E-02  1.91E-02  1.38E-02  1.16E-03  2.54E-04  5.24E-05  1.55E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1228.00  1.64E-01  1.91E-01  9.79E-02  4.89E-02  1.97E-02  1.36E-02  1.13E-03  2.47E-04  5.55E-05  8.92E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1226.00  1.67E-01  1.95E-01  1.00E-01  4.84E-02  2.04E-02  1.37E-02  1.23E-03  2.86E-04  6.14E-05  4.19E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1224.00  1.70E-01  1.96E-01  9.92E-02  5.00E-02  1.94E-02  1.45E-02  1.19E-03  2.70E-04  5.96E-05  2.29E-06  0.00E+00  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1222.00  1.71E-01  1.98E-01  1.00E-01  5.05E-02  2.00E-02  1.43E-02  1.22E-03  2.48E-04  6.15E-05  9.12E-06  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1220.00  1.75E-01  2.01E-01  1.03E-01  5.08E-02  2.07E-02  1.45E-02  1.24E-03  2.48E-04  5.73E-05  1.29E-05  9.52E-07  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1218.00  1.75E-01  2.01E-01  1.03E-01  5.03E-02  2.08E-02  1.47E-02  1.22E-03  2.73E-04  4.66E-05  5.71E-06  4.19E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1216.00  1.77E-01  2.05E-01  1.03E-01  5.11E-02  2.10E-02  1.47E-02  1.14E-03  2.77E-04  5.75E-05  8.38E-06  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1214.00  1.78E-01  2.07E-01  1.06E-01  5.32E-02  2.14E-02  1.50E-02  1.29E-03  2.80E-04  5.05E-05  1.22E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1212.00  1.80E-01  2.08E-01  1.06E-01  5.21E-02  2.16E-02  1.52E-02  1.31E-03  3.06E-04  6.54E-05  5.14E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1210.00  1.83E-01  2.13E-01  1.11E-01  5.26E-02  2.17E-02  1.59E-02  1.38E-03  3.21E-04  5.34E-05  3.24E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1208.00  1.86E-01  2.17E-01  1.10E-01  5.45E-02  2.23E-02  1.56E-02  1.28E-03  2.77E-04  6.88E-05  1.58E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1206.00  1.86E-01  2.15E-01  1.11E-01  5.43E-02  2.28E-02  1.61E-02  1.30E-03  2.91E-04  6.46E-05  1.86E-05  2.29E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1204.00  1.89E-01  2.22E-01  1.12E-01  5.44E-02  2.22E-02  1.62E-02  1.40E-03  3.33E-04  6.70E-05  5.91E-06  0.00E+00  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1202.00  1.91E-01  2.22E-01  1.13E-01  5.66E-02  2.29E-02  1.62E-02  1.36E-03  3.07E-04  6.86E-05  8.92E-06  9.52E-07  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1200.00  1.94E-01  2.24E-01  1.16E-01  5.58E-02  2.30E-02  1.64E-02  1.40E-03  3.45E-04  6.25E-05  1.26E-05  4.19E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1198.00  1.99E-01  2.28E-01  1.18E-01  5.82E-02  2.34E-02  1.67E-02  1.45E-03  3.03E-04  4.86E-05  1.01E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1196.00  1.97E-01  2.31E-01  1.20E-01  5.81E-02  2.38E-02  1.75E-02  1.48E-03  3.20E-04  6.75E-05  1.06E-05  9.52E-07  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1194.00  2.00E-01  2.32E-01  1.20E-01  5.87E-02  2.41E-02  1.73E-02  1.44E-03  3.47E-04  9.82E-05  1.92E-05  0.00E+00  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1192.00  2.08E-01  2.36E-01  1.21E-01  5.96E-02  2.46E-02  1.77E-02  1.50E-03  3.12E-04  7.41E-05  1.37E-05  2.29E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1190.00  2.08E-01  2.43E-01  1.22E-01  6.13E-02  2.45E-02  1.76E-02  1.47E-03  3.46E-04  6.16E-05  1.01E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1188.00  2.09E-01  2.42E-01  1.24E-01  6.18E-02  2.49E-02  1.79E-02  1.48E-03  3.77E-04  7.43E-05  1.18E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1186.00  2.14E-01  2.49E-01  1.28E-01  6.23E-02  2.59E-02  1.81E-02  1.46E-03  3.74E-04  7.00E-05  1.41E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1184.00  2.17E-01  2.47E-01  1.26E-01  6.31E-02  2.54E-02  1.81E-02  1.59E-03  3.35E-04  9.10E-05  1.48E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1182.00  2.21E-01  2.50E-01  1.28E-01  6.42E-02  2.62E-02  1.81E-02  1.55E-03  3.66E-04  8.42E-05  1.12E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1180.00  2.21E-01  2.53E-01  1.31E-01  6.55E-02  2.64E-02  1.92E-02  1.57E-03  3.66E-04  8.30E-05  8.00E-06  1.90E-06  0.00E+00  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1178.00  2.23E-01  2.60E-01  1.34E-01  6.45E-02  2.65E-02  1.91E-02  1.66E-03  3.38E-04  7.60E-05  1.03E-05  1.34E-06  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1176.00  2.27E-01  2.61E-01  1.32E-01  6.56E-02  2.62E-02  1.91E-02  1.60E-03  3.45E-04  8.02E-05  1.65E-05  2.67E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1174.00  2.30E-01  2.64E-01  1.35E-01  6.62E-02  2.68E-02  1.93E-02  1.71E-03  3.69E-04  8.80E-05  1.12E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1172.00  2.33E-01  2.64E-01  1.39E-01  6.87E-02  2.73E-02  1.97E-02  1.62E-03  4.26E-04  7.54E-05  1.31E-05  2.29E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1170.00  2.34E-01  2.70E-01  1.40E-01  6.91E-02  2.77E-02  1.95E-02  1.57E-03  3.22E-04  6.94E-05  1.43E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1168.00  2.35E-01  2.73E-01  1.40E-01  6.91E-02  2.77E-02  1.97E-02  1.73E-03  4.06E-04  6.99E-05  1.12E-05  1.90E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1166.00  2.39E-01  2.76E-01  1.40E-01  6.85E-02  2.86E-02  2.06E-02  1.71E-03  3.86E-04  8.63E-05  1.56E-05  4.19E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
